month,day,baar,time,eldata,tmdata,hddata
6,9,2,11,2.0,28.52,73.8
6,9,2,12,2.0,28.67,74.4
6,9,2,13,2.0,29.06,75.0
6,9,2,14,1.8,28.97,75.5
6,9,2,15,1.8,28.1,76.0
6,9,2,16,1.8,27.42,76.5
6,9,2,17,1.8,25.86,77.0
6,9,2,18,2.2,24.78,77.4
6,9,2,19,2.2,23.97,77.8
6,9,2,20,2.4,23.53,78.1
6,9,2,21,2.3,23.17,78.4
6,9,2,22,1.5,22.92,78.7
6,9,2,23,1.5,22.89,78.9
6,9,2,24,1.2,22.71,79.1
6,10,3,1,0.7,22.57,79.3
6,10,3,2,0.7,22.45,79.4
6,10,3,3,0.7,21.93,79.5
6,10,3,4,0.7,21.64,79.6
6,10,3,5,0.7,21.74,79.7
6,10,3,6,0.8,21.84,79.8
6,10,3,7,1.1,22.76,79.9
6,10,3,8,1.2,24.05,79.9
6,10,3,9,1.3,25.43,80.0
6,10,3,10,1.4,27.24,79.6
6,10,3,11,1.6,28.69,79.2
6,10,3,12,1.4,28.63,78.8
6,10,3,13,1.2,28.75,78.5
6,10,3,14,1.3,28.26,78.1
6,10,3,15,1.3,27.98,77.8
6,10,3,16,1.3,27.77,77.5
6,10,3,17,1.2,25.42,77.2
6,10,3,18,1.4,24.33,77.0
6,10,3,19,1.6,23.77,76.8
6,10,3,20,1.6,23.45,76.7
6,10,3,21,1.4,23.03,76.6
6,10,3,22,1.1,22.67,76.5
6,10,3,23,0.9,22.43,76.5
6,10,3,24,0.8,22.14,76.5
6,11,4,1,0.7,22.17,76.5
6,11,4,2,0.7,21.97,76.6
6,11,4,3,0.7,20.96,76.7
6,11,4,4,0.7,20.2,76.8
6,11,4,5,0.7,19.99,76.9
6,11,4,6,0.9,19.86,77.0
6,11,4,7,1.0,21.11,77.1
6,11,4,8,1.2,23.09,77.3
6,11,4,9,1.2,25.81,77.4
6,11,4,10,1.2,27.21,77.1
6,11,4,11,1.1,28.31,76.8
6,11,4,12,1.0,29.16,76.5
6,11,4,13,1.0,29.59,76.2
6,11,4,14,1.0,29.17,76.0
6,11,4,15,1.0,28.72,75.8
6,11,4,16,1.0,27.67,75.6
6,11,4,17,1.0,25.91,75.5
6,11,4,18,1.1,24.32,75.4
6,11,4,19,1.6,23.76,75.4
6,11,4,20,1.4,23.32,75.5
6,11,4,21,1.3,22.74,75.6
6,11,4,22,1.0,22.68,75.7
6,11,4,23,0.8,22.45,75.9
6,11,4,24,0.8,21.95,76.2
6,12,5,1,0.7,21.83,76.5
6,12,5,2,0.7,21.71,76.8
6,12,5,3,0.7,21.53,77.1
6,12,5,4,0.7,21.37,77.5
6,12,5,5,0.8,21.23,77.9
6,12,5,6,0.9,21.28,78.3
6,12,5,7,1.3,22.11,78.7
6,12,5,8,1.3,23.46,79.2
6,12,5,9,1.5,25.0,79.6
6,12,5,10,1.0,26.35,79.8
6,12,5,11,1.0,27.59,80.0
6,12,5,12,1.0,27.03,80.2
6,12,5,13,1.0,26.74,80.4
6,12,5,14,0.9,26.35,80.5
6,12,5,15,0.9,26.06,80.7
6,12,5,16,0.9,26.1,80.9
6,12,5,17,1.0,24.72,81.0
6,12,5,18,1.1,23.87,81.2
6,12,5,19,1.3,23.45,81.3
6,12,5,20,1.2,23.12,81.5
6,12,5,21,1.1,22.86,81.6
6,12,5,22,1.0,22.55,81.7
6,12,5,23,0.8,22.25,81.8
6,12,5,24,0.8,21.97,81.9
6,13,6,1,0.7,21.47,82.0
6,13,6,2,0.7,21.26,82.1
6,13,6,3,0.7,21.13,82.2
6,13,6,4,0.7,21.28,82.3
6,13,6,5,0.7,21.2,82.3
6,13,6,6,0.8,21.37,82.4
6,13,6,7,1.0,21.73,82.5
6,13,6,8,1.0,23.01,82.5
6,13,6,9,1.1,25.25,82.6
6,13,6,10,1.0,26.39,83.2
6,13,6,11,1.0,27.75,83.9
6,13,6,12,0.8,26.7,84.5
6,13,6,13,0.8,26.82,85.1
6,13,6,14,0.8,24.12,85.6
6,13,6,15,0.8,24.95,86.1
6,13,6,16,0.8,23.38,86.6
6,13,6,17,0.8,21.69,87.0
6,13,6,18,1.0,21.97,87.4
6,13,6,19,1.2,22.31,87.7
6,13,6,20,1.3,22.02,87.9
6,13,6,21,1.0,21.18,88.1
6,13,6,22,0.9,20.68,88.3
6,13,6,23,0.7,19.74,88.3
6,13,6,24,0.7,19.6,88.4
6,14,0,1,0.6,19.53,88.4
6,14,0,2,0.6,19.54,88.4
6,14,0,3,0.6,19.69,88.3
6,14,0,4,0.6,19.83,88.2
6,14,0,5,0.7,20.38,88.1
6,14,0,6,0.7,20.78,88.0
6,14,0,7,1.0,21.27,87.8
6,14,0,8,1.0,22.16,87.7
6,14,0,9,1.0,23.35,87.5
6,14,0,10,1.0,25.39,87.3
6,14,0,11,0.9,26.18,87.2
6,14,0,12,0.8,25.79,87.0
6,14,0,13,0.8,26.13,86.9
6,14,0,14,0.7,26.68,86.7
6,14,0,15,0.7,26.21,86.5
6,14,0,16,0.7,24.71,86.4
6,14,0,17,0.7,23.87,86.2
6,14,0,18,1.0,23.14,86.0
6,14,0,19,1.1,22.69,85.8
6,14,0,20,1.1,22.34,85.6
6,14,0,21,1.1,22.14,85.4
6,14,0,22,0.9,22.09,85.2
6,14,0,23,0.8,21.55,85.0
6,14,0,24,0.7,21.39,84.8
6,15,1,1,0.6,21.57,84.6
6,15,1,2,0.6,21.14,84.3
6,15,1,3,0.6,21.16,84.1
6,15,1,4,0.6,21.11,83.9
6,15,1,5,0.6,20.79,83.6
6,15,1,6,0.7,20.75,83.4
6,15,1,7,0.9,21.05,83.2
6,15,1,8,1.0,22.37,82.9
6,15,1,9,1.0,23.66,82.7
6,15,1,10,1.0,24.48,82.3
6,15,1,11,1.0,25.2,81.9
6,15,1,12,0.8,27.05,81.5
6,15,1,13,0.8,27.05,81.1
6,15,1,14,0.8,27.02,80.7
6,15,1,15,0.8,26.3,80.4
6,15,1,16,0.8,25.72,80.2
6,15,1,17,0.9,24.26,80.0
6,15,1,18,1.0,23.73,79.8
6,15,1,19,1.2,23.22,79.7
6,15,1,20,1.2,22.76,79.7
6,15,1,21,1.1,22.52,79.7
6,15,1,22,0.9,22.3,79.8
6,15,1,23,0.8,22.26,79.9
6,15,1,24,0.7,21.54,80.1
6,16,2,1,0.6,21.39,80.3
6,16,2,2,0.6,21.46,80.5
6,16,2,3,0.6,20.93,80.8
6,16,2,4,0.6,20.81,81.1
6,16,2,5,0.7,20.82,81.5
6,16,2,6,0.8,20.95,81.8
6,16,2,7,1.0,21.79,82.2
6,16,2,8,1.1,22.74,82.5
6,16,2,9,1.1,23.17,82.9
6,16,2,10,1.2,25.76,83.1
6,16,2,11,1.0,26.79,83.3
6,16,2,12,1.0,25.28,83.5
6,16,2,13,0.9,25.63,83.7
6,16,2,14,0.9,26.57,83.8
6,16,2,15,1.0,26.22,84.0
6,16,2,16,0.9,25.41,84.1
6,16,2,17,0.9,23.83,84.2
6,16,2,18,1.2,23.03,84.2
6,16,2,19,1.3,22.54,84.2
6,16,2,20,1.2,22.05,84.1
6,16,2,21,1.1,21.65,84.1
6,16,2,22,1.0,21.88,83.9
6,16,2,23,0.8,21.38,83.8
6,16,2,24,0.6,21.2,83.6
6,17,3,1,0.6,20.69,83.4
6,17,3,2,0.6,20.29,83.1
6,17,3,3,0.6,20.43,82.9
6,17,3,4,0.6,20.36,82.6
6,17,3,5,0.6,20.48,82.3
6,17,3,6,0.8,20.34,82.0
6,17,3,7,1.0,20.75,81.7
6,17,3,8,1.1,22.24,81.4
6,17,3,9,1.1,24.66,81.1
6,17,3,10,1.1,25.55,81.4
6,17,3,11,1.1,25.87,81.7
6,17,3,12,1.1,26.46,81.9
6,17,3,13,1.0,27.38,82.2
6,17,3,14,1.0,27.19,82.4
6,17,3,15,1.0,26.66,82.6
6,17,3,16,1.0,25.57,82.7
6,17,3,17,1.0,23.71,82.8
6,17,3,18,1.2,23.15,82.8
6,17,3,19,1.4,22.61,82.8
6,17,3,20,1.4,22.22,82.7
6,17,3,21,1.2,21.8,82.5
6,17,3,22,1.0,21.43,82.3
6,17,3,23,0.8,21.18,82.0
6,17,3,24,0.8,21.07,81.7
6,18,4,1,0.6,20.77,81.4
6,18,4,2,0.7,20.43,81.0
6,18,4,3,0.7,20.29,80.6
6,18,4,4,0.7,19.8,80.1
6,18,4,5,0.7,19.97,79.7
6,18,4,6,1.0,20.45,79.2
6,18,4,7,1.1,21.28,78.7
6,18,4,8,1.3,22.38,78.2
6,18,4,9,1.3,24.65,77.7
6,18,4,10,1.2,26.11,78.2
6,18,4,11,1.2,27.57,78.8
6,18,4,12,1.2,27.78,79.3
6,18,4,13,1.2,27.93,79.8
6,18,4,14,1.2,28.41,80.2
6,18,4,15,1.2,27.92,80.7
6,18,4,16,1.2,26.77,81.1
6,18,4,17,1.1,24.8,81.4
6,18,4,18,1.4,24.22,81.7
6,18,4,19,1.6,23.82,81.9
6,18,4,20,1.4,23.31,82.1
6,18,4,21,1.3,22.82,82.3
6,18,4,22,1.0,22.64,82.4
6,18,4,23,0.9,22.31,82.4
6,18,4,24,0.7,21.83,82.4
6,19,5,1,0.7,21.6,82.4
6,19,5,2,0.7,21.36,82.3
6,19,5,3,0.7,21.3,82.3
6,19,5,4,0.7,20.98,82.1
6,19,5,5,0.7,20.71,82.0
6,19,5,6,0.8,21.04,81.9
6,19,5,7,1.0,21.86,81.7
6,19,5,8,1.2,24.1,81.6
6,19,5,9,1.2,25.84,81.4
6,19,5,10,1.1,26.72,81.0
6,19,5,11,1.2,28.08,80.7
6,19,5,12,1.1,27.96,80.3
6,19,5,13,1.2,28.1,80.0
6,19,5,14,1.0,28.66,79.6
6,19,5,15,1.0,28.3,79.3
6,19,5,16,1.0,26.93,79.0
6,19,5,17,1.1,25.23,78.7
6,19,5,18,1.4,24.19,78.4
6,19,5,19,1.5,21.68,78.1
6,19,5,20,1.4,19.43,77.9
6,19,5,21,1.3,19.1,77.6
6,19,5,22,1.0,19.76,77.4
6,19,5,23,0.8,19.95,77.2
6,19,5,24,0.7,19.92,77.0
6,20,6,1,0.6,19.97,76.8
6,20,6,2,0.6,19.97,76.6
6,20,6,3,0.6,20.06,76.4
6,20,6,4,0.7,20.03,76.2
6,20,6,5,0.7,20.01,76.0
6,20,6,6,0.8,20.11,75.9
6,20,6,7,1.1,20.72,75.7
6,20,6,8,1.2,22.55,75.6
6,20,6,9,1.3,25.1,75.4
6,20,6,10,1.3,26.56,78.0
6,20,6,11,1.4,28.55,80.6
6,20,6,12,1.5,29.22,83.1
6,20,6,13,1.5,29.1,85.4
6,20,6,14,1.5,28.63,87.6
6,20,6,15,1.6,27.25,89.6
6,20,6,16,1.6,27.25,91.3
6,20,6,17,1.2,25.65,92.7
6,20,6,18,1.5,25.04,93.7
6,20,6,19,1.7,24.52,94.3
6,20,6,20,1.5,22.86,94.6
6,20,6,21,1.4,21.2,94.6
6,20,6,22,1.1,20.85,94.2
6,20,6,23,0.9,21.08,93.5
6,20,6,24,0.8,21.22,92.5
6,21,0,1,0.7,21.13,91.4
6,21,0,2,0.7,20.71,90.0
6,21,0,3,0.7,20.19,88.4
6,21,0,4,0.7,20.37,86.6
6,21,0,5,0.7,20.4,84.8
6,21,0,6,0.9,20.6,82.8
6,21,0,7,1.1,21.08,80.7
6,21,0,8,1.2,22.98,78.6
6,21,0,9,1.3,25.13,76.5
6,21,0,10,1.3,26.32,77.3
6,21,0,11,1.3,27.68,78.1
6,21,0,12,1.2,28.22,78.8
6,21,0,13,1.1,28.25,79.6
6,21,0,14,1.1,28.27,80.3
6,21,0,15,1.1,28.04,81.0
6,21,0,16,1.2,26.78,81.7
6,21,0,17,1.2,25.3,82.3
6,21,0,18,1.4,24.11,82.9
6,21,0,19,1.6,23.58,83.4
6,21,0,20,1.4,23.06,83.9
6,21,0,21,1.3,22.36,84.3
6,21,0,22,1.0,21.85,84.7
6,21,0,23,0.8,21.24,85.1
6,21,0,24,0.7,20.88,85.4
6,22,1,1,0.6,20.4,85.7
6,22,1,2,0.6,19.85,86.0
6,22,1,3,0.7,19.59,86.2
6,22,1,4,0.7,19.25,86.4
6,22,1,5,1.1,19.12,86.6
6,22,1,6,1.1,19.29,86.8
6,22,1,7,1.4,20.84,87.0
6,22,1,8,1.4,22.43,87.1
6,22,1,9,1.4,24.53,87.3
6,22,1,10,1.6,26.03,84.7
6,22,1,11,1.6,27.12,82.1
6,22,1,12,1.6,27.57,79.6
6,22,1,13,1.6,28.05,77.2
6,22,1,14,1.6,27.94,75.0
6,22,1,15,1.6,27.47,73.0
6,22,1,16,1.4,26.32,71.3
6,22,1,17,1.4,24.56,69.8
6,22,1,18,1.6,23.63,68.7
6,22,1,19,1.8,22.94,68.0
6,22,1,20,1.5,22.39,67.6
6,22,1,21,1.4,21.55,67.5
6,22,1,22,1.1,20.81,67.8
6,22,1,23,0.8,20.13,68.3
6,22,1,24,0.8,19.73,69.1
6,23,2,1,0.7,19.36,70.1
6,23,2,2,0.7,18.94,71.4
6,23,2,3,0.7,18.82,72.8
6,23,2,4,0.7,18.2,74.3
6,23,2,5,0.7,18.02,76.0
6,23,2,6,1.0,18.2,77.8
6,23,2,7,1.2,19.85,79.7
6,23,2,8,1.4,22.71,81.6
6,23,2,9,1.3,24.32,83.5
6,23,2,10,1.4,25.67,82.5
6,23,2,11,1.4,26.99,81.5
6,23,2,12,1.4,28.19,80.5
6,23,2,13,1.3,28.52,79.6
6,23,2,14,1.3,27.76,78.7
6,23,2,15,1.4,27.45,77.9
6,23,2,16,1.5,25.92,77.1
6,23,2,17,1.4,24.81,76.5
6,23,2,18,1.6,23.68,75.9
6,23,2,19,1.9,22.86,75.4
6,23,2,20,1.6,22.26,75.1
6,23,2,21,1.6,21.58,74.8
6,23,2,22,1.1,21.06,74.6
6,23,2,23,0.9,20.52,74.5
6,23,2,24,0.8,20.11,74.5
6,24,3,1,0.6,19.85,74.5
6,24,3,2,0.6,19.71,74.6
6,24,3,3,0.6,19.45,74.7
6,24,3,4,0.7,19.18,74.9
6,24,3,5,0.9,19.23,75.1
6,24,3,6,1.1,19.68,75.4
6,24,3,7,1.5,20.69,75.6
6,24,3,8,1.7,23.23,75.9
6,24,3,9,1.6,24.35,76.2
6,24,3,10,1.5,25.27,77.0
6,24,3,11,1.6,26.42,77.7
6,24,3,12,1.5,26.92,78.5
6,24,3,13,1.5,27.53,79.2
6,24,3,14,1.5,27.43,79.9
6,24,3,15,1.6,26.84,80.6
6,24,3,16,1.6,25.32,81.2
6,24,3,17,1.6,23.75,81.7
6,24,3,18,1.8,22.75,82.2
6,24,3,19,1.8,22.21,82.6
6,24,3,20,1.6,21.84,83.0
6,24,3,21,1.4,21.26,83.3
6,24,3,22,1.0,21.12,83.5
6,24,3,23,0.8,20.81,83.7
6,24,3,24,0.8,20.46,83.8
6,25,4,1,0.7,19.6,83.9
6,25,4,2,0.7,19.49,83.9
6,25,4,3,0.7,19.0,83.9
6,25,4,4,0.8,19.19,83.9
6,25,4,5,0.8,19.22,83.9
6,25,4,6,1.0,19.68,83.8
6,25,4,7,1.4,20.69,83.8
6,25,4,8,1.5,21.65,83.7
6,25,4,9,1.4,22.88,83.6
6,25,4,10,1.5,24.24,81.9
6,25,4,11,1.5,27.36,80.2
6,25,4,12,1.6,28.13,78.5
6,25,4,13,1.5,28.81,76.9
6,25,4,14,1.5,29.42,75.5
6,25,4,15,1.4,28.47,74.1
6,25,4,16,1.4,27.63,72.9
6,25,4,17,1.4,25.16,71.9
6,25,4,18,1.6,24.02,71.0
6,25,4,19,1.8,23.08,70.4
6,25,4,20,1.6,22.38,69.9
6,25,4,21,1.4,21.61,69.7
6,25,4,22,1.0,21.07,69.6
6,25,4,23,0.8,20.47,69.7
6,25,4,24,0.7,20.16,69.9
6,26,5,1,0.7,19.74,70.3
6,26,5,2,0.7,19.62,70.8
6,26,5,3,0.7,19.21,71.4
6,26,5,4,0.7,18.85,72.0
6,26,5,5,0.7,18.72,72.8
6,26,5,6,1.0,18.81,73.6
6,26,5,7,1.3,20.46,74.4
6,26,5,8,1.4,23.9,75.3
6,26,5,9,1.4,24.95,76.2
6,26,5,10,1.6,26.75,77.5
6,26,5,11,1.7,28.57,78.7
6,26,5,12,1.6,29.45,79.9
6,26,5,13,1.6,29.09,81.0
6,26,5,14,1.6,28.41,82.1
6,26,5,15,1.6,27.4,83.1
6,26,5,16,1.6,26.07,84.0
6,26,5,17,1.4,24.8,84.7
6,26,5,18,1.7,24.08,85.3
6,26,5,19,1.8,23.67,85.7
6,26,5,20,1.6,23.21,86.0
6,26,5,21,1.4,23.0,86.2
6,26,5,22,1.1,22.02,86.2
6,26,5,23,0.8,21.42,86.1
6,26,5,24,0.8,20.86,85.8
6,27,6,1,0.7,20.18,85.5
6,27,6,2,0.7,19.85,85.1
6,27,6,3,0.7,19.41,84.6
6,27,6,4,0.7,19.09,84.1
6,27,6,5,0.7,19.06,83.5
6,27,6,6,1.0,19.24,82.8
6,27,6,7,1.4,20.07,82.1
6,27,6,8,1.5,22.13,81.4
6,27,6,9,1.4,24.11,80.7
6,27,6,10,1.5,26.1,80.1
6,27,6,11,1.6,27.04,79.6
6,27,6,12,1.6,27.52,79.1
6,27,6,13,1.5,27.38,78.7
6,27,6,14,1.6,27.33,78.3
6,27,6,15,1.6,27.39,78.0
6,27,6,16,1.6,25.45,77.9
6,27,6,17,1.7,24.25,77.9
6,27,6,18,1.7,23.75,78.0
6,27,6,19,1.8,22.94,78.3
6,27,6,20,1.6,22.49,78.8
6,27,6,21,1.4,22.1,79.4
6,27,6,22,1.2,21.55,80.1
6,27,6,23,0.9,20.96,81.0
6,27,6,24,0.6,20.37,82.0
6,28,0,1,0.7,20.25,83.1
6,28,0,2,0.7,20.16,84.3
6,28,0,3,0.7,20.03,85.6
6,28,0,4,0.7,19.87,86.9
6,28,0,5,0.7,19.82,88.3
6,28,0,6,1.0,19.94,89.8
6,28,0,7,1.1,20.51,91.3
6,28,0,8,1.3,21.4,92.8
6,28,0,9,1.4,24.11,94.3
6,28,0,10,1.4,26.82,92.7
6,28,0,11,1.3,27.71,91.2
6,28,0,12,1.1,28.62,89.7
6,28,0,13,1.1,27.7,88.2
6,28,0,14,1.1,27.78,86.8
6,28,0,15,1.2,27.52,85.5
6,28,0,16,1.2,25.46,84.3
6,28,0,17,1.3,23.94,83.2
6,28,0,18,1.6,22.8,82.3
6,28,0,19,2.6,21.85,81.5
6,28,0,20,1.5,21.47,80.9
6,28,0,21,1.6,21.11,80.4
6,28,0,22,1.0,21.13,80.1
6,28,0,23,0.8,21.16,79.9
6,28,0,24,0.6,21.1,79.7
6,29,1,1,0.6,20.83,79.7
6,29,1,2,0.6,20.61,79.8
6,29,1,3,0.6,20.41,79.9
6,29,1,4,0.6,20.32,80.1
6,29,1,5,0.6,20.21,80.4
6,29,1,6,0.8,20.19,80.7
6,29,1,7,1.2,20.58,81.0
6,29,1,8,1.3,21.18,81.3
6,29,1,9,1.3,22.12,81.7
6,29,1,10,1.4,23.1,81.4
6,29,1,11,1.3,23.53,81.1
6,29,1,12,1.3,25.53,80.8
6,29,1,13,1.3,26.17,80.5
6,29,1,14,1.3,26.22,80.3
6,29,1,15,1.3,25.65,80.2
6,29,1,16,1.4,24.48,80.1
6,29,1,17,1.3,23.03,80.0
6,29,1,18,1.7,22.13,80.1
6,29,1,19,1.8,21.74,80.2
6,29,1,20,1.6,21.02,80.5
6,29,1,21,1.4,20.71,80.8
6,29,1,22,1.2,20.73,81.2
6,29,1,23,0.9,19.98,81.7
6,29,1,24,0.8,19.88,82.2
6,30,2,1,0.8,19.72,82.8
6,30,2,2,0.7,19.59,83.4
6,30,2,3,0.7,19.45,84.1
6,30,2,4,0.7,18.85,84.8
6,30,2,5,0.8,18.91,85.5
6,30,2,6,1.0,18.91,86.3
6,30,2,7,1.3,19.5,87.1
6,30,2,8,1.7,21.01,87.9
6,30,2,9,1.5,23.38,88.7
6,30,2,10,1.3,24.58,87.3
6,30,2,11,1.3,25.59,85.9
6,30,2,12,1.3,25.79,84.6
6,30,2,13,1.3,26.22,83.3
6,30,2,14,1.3,25.9,82.1
6,30,2,15,1.3,24.55,81.0
6,30,2,16,1.3,23.39,80.0
6,30,2,17,1.4,22.27,79.2
6,30,2,18,1.8,22.02,78.5
6,30,2,19,1.8,21.77,78.0
6,30,2,20,1.6,21.25,77.7
6,30,2,21,1.4,20.67,77.5
6,30,2,22,1.1,20.38,77.5
6,30,2,23,0.8,20.03,77.6
6,30,2,24,0.7,19.63,77.8
6,31,3,1,0.8,19.33,78.2
6,31,3,2,0.7,19.3,78.6
6,31,3,3,0.7,19.21,79.1
6,31,3,4,0.7,19.1,79.7
6,31,3,5,0.7,18.81,80.4
6,31,3,6,0.9,18.87,81.1
6,31,3,7,1.3,19.46,81.9
6,31,3,8,1.4,20.71,82.6
6,31,3,9,1.4,23.35,83.4
6,31,3,10,1.3,24.79,81.4
6,31,3,11,1.4,25.74,79.4
6,31,3,12,1.3,26.82,77.5
6,31,3,13,1.4,26.87,75.7
6,31,3,14,1.3,26.35,74.0
6,31,3,15,1.3,26.17,72.4
6,31,3,16,1.3,24.72,71.0
6,31,3,17,1.3,23.86,69.8
6,31,3,18,1.7,22.66,68.8
6,31,3,19,2.0,21.93,68.1
6,31,3,20,1.8,21.46,67.5
6,31,3,21,1.5,20.82,67.2
6,31,3,22,1.2,20.03,67.2
6,31,3,23,1.0,19.3,67.2
6,31,3,24,0.8,19.15,67.5
7,1,4,1,0.7,18.26,67.9
7,1,4,2,0.7,17.68,68.5
7,1,4,3,0.7,16.83,69.1
7,1,4,4,0.7,16.35,69.9
7,1,4,5,0.8,16.04,70.7
7,1,4,6,1.0,16.5,71.6
7,1,4,7,1.3,17.78,72.6
7,1,4,8,1.4,21.58,73.6
7,1,4,9,1.3,23.73,74.6
7,1,4,10,1.3,26.23,73.0
7,1,4,11,1.3,27.9,71.4
7,1,4,12,1.3,28.83,69.8
7,1,4,13,1.3,29.61,68.4
7,1,4,14,1.3,29.24,67.0
7,1,4,15,1.3,28.23,65.8
7,1,4,16,1.3,26.99,64.7
7,1,4,17,1.3,24.8,63.9
7,1,4,18,1.7,23.52,63.2
7,1,4,19,2.0,22.34,62.8
7,1,4,20,1.9,21.19,62.6
7,1,4,21,1.6,19.84,62.6
7,1,4,22,1.3,19.1,62.8
7,1,4,23,1.0,18.18,63.2
7,1,4,24,0.8,17.78,63.8
7,2,5,1,1.2,17.11,64.5
7,2,5,2,0.8,16.79,65.4
7,2,5,3,0.8,16.41,66.3
7,2,5,4,0.8,16.11,67.4
7,2,5,5,0.9,15.79,68.5
7,2,5,6,1.0,15.67,69.7
7,2,5,7,1.2,17.43,70.9
7,2,5,8,1.2,21.54,72.2
7,2,5,9,1.5,23.41,73.5
7,2,5,10,1.3,24.81,73.7
7,2,5,11,1.2,27.11,73.9
7,2,5,12,1.2,28.05,74.0
7,2,5,13,1.7,28.24,74.2
7,2,5,14,1.1,27.93,74.4
7,2,5,15,1.1,27.59,74.6
7,2,5,16,1.1,26.5,74.9
7,2,5,17,1.2,24.06,75.1
7,2,5,18,2.0,22.93,75.4
7,2,5,19,2.2,22.16,75.7
7,2,5,20,2.1,21.38,76.0
7,2,5,21,2.0,20.4,76.3
7,2,5,22,1.6,19.69,76.7
7,2,5,23,1.3,19.09,77.1
7,2,5,24,1.1,18.39,77.5
7,3,6,1,1.0,17.69,77.9
7,3,6,2,1.0,17.25,78.3
7,3,6,3,1.0,17.11,78.7
7,3,6,4,1.0,16.26,79.1
7,3,6,5,1.0,16.09,79.6
7,3,6,6,1.1,15.92,80.0
7,3,6,7,1.2,18.04,80.5
7,3,6,8,1.3,21.27,80.9
7,3,6,9,1.3,23.32,81.4
7,3,6,10,1.3,25.34,81.7
7,3,6,11,1.0,27.25,81.9
7,3,6,12,1.0,27.55,82.2
7,3,6,13,1.0,27.01,82.4
7,3,6,14,1.0,26.42,82.5
7,3,6,15,1.0,25.78,82.6
7,3,6,16,1.0,24.41,82.6
7,3,6,17,1.1,23.06,82.6
7,3,6,18,1.7,22.39,82.4
7,3,6,19,1.9,21.77,82.1
7,3,6,20,1.8,21.32,81.8
7,3,6,21,1.7,20.95,81.3
7,3,6,22,1.4,20.51,80.7
7,3,6,23,1.2,20.19,80.1
7,3,6,24,1.1,19.65,79.4
7,4,0,1,1.0,19.41,78.6
7,4,0,2,1.0,18.65,77.8
7,4,0,3,1.0,18.26,76.9
7,4,0,4,1.0,18.14,76.0
7,4,0,5,1.0,18.08,75.0
7,4,0,6,1.0,17.51,74.0
7,4,0,7,1.2,19.18,73.0
7,4,0,8,1.2,22.23,71.9
7,4,0,9,1.3,22.74,70.9
7,4,0,10,1.3,23.86,71.3
7,4,0,11,1.0,23.75,71.7
7,4,0,12,0.9,23.84,72.1
7,4,0,13,0.9,24.08,72.5
7,4,0,14,0.8,24.8,72.9
7,4,0,15,0.8,24.88,73.4
7,4,0,16,0.8,23.71,73.9
7,4,0,17,0.9,22.06,74.4
7,4,0,18,1.4,21.05,75.0
7,4,0,19,1.6,20.32,75.6
7,4,0,20,1.5,19.95,76.3
7,4,0,21,1.4,19.66,77.1
7,4,0,22,1.3,18.95,77.8
7,4,0,23,1.1,18.39,78.6
7,4,0,24,1.1,18.12,79.5
7,5,1,1,0.8,18.07,80.4
7,5,1,2,0.8,17.73,81.3
7,5,1,3,0.8,17.38,82.2
7,5,1,4,0.8,16.82,83.2
7,5,1,5,0.8,17.06,84.1
7,5,1,6,1.0,17.29,85.1
7,5,1,7,1.3,18.08,86.1
7,5,1,8,1.5,20.45,87.1
7,5,1,9,1.4,22.35,88.1
7,5,1,10,1.3,23.96,87.3
7,5,1,11,1.2,25.31,86.4
7,5,1,12,1.1,25.84,85.6
7,5,1,13,1.1,26.16,84.8
7,5,1,14,1.1,26.2,84.1
7,5,1,15,1.1,25.31,83.4
7,5,1,16,1.1,23.6,82.8
7,5,1,17,1.2,22.28,82.3
7,5,1,18,1.5,21.11,81.8
7,5,1,19,1.6,20.8,81.4
7,5,1,20,1.5,20.1,81.2
7,5,1,21,1.3,19.48,81.0
7,5,1,22,1.0,19.08,80.9
7,5,1,23,0.8,18.91,80.9
7,5,1,24,0.7,18.91,80.9
7,6,2,1,0.9,18.58,81.0
7,6,2,2,0.9,18.45,81.2
7,6,2,3,0.8,18.02,81.4
7,6,2,4,0.7,17.44,81.6
7,6,2,5,0.7,17.29,81.9
7,6,2,6,0.8,16.94,82.2
7,6,2,7,1.2,17.98,82.5
7,6,2,8,1.4,20.26,82.9
7,6,2,9,1.2,22.05,83.2
7,6,2,10,1.3,23.85,80.7
7,6,2,11,1.3,24.2,78.3
7,6,2,12,1.2,25.18,76.0
7,6,2,13,1.1,24.92,73.7
7,6,2,14,1.2,25.08,71.6
7,6,2,15,1.2,24.44,69.7
7,6,2,16,1.2,23.29,68.0
7,6,2,17,1.2,21.49,66.6
7,6,2,18,1.5,20.33,65.4
7,6,2,19,1.6,19.48,64.6
7,6,2,20,1.5,18.24,64.0
7,6,2,21,1.4,17.22,63.7
7,6,2,22,1.0,16.35,63.7
7,6,2,23,0.8,15.78,64.0
7,6,2,24,0.7,15.22,64.4
7,7,3,1,0.7,14.44,65.1
7,7,3,2,0.7,14.55,65.9
7,7,3,3,0.7,14.1,66.8
7,7,3,4,0.7,13.87,67.9
7,7,3,5,0.7,13.77,69.1
7,7,3,6,0.9,13.58,70.4
7,7,3,7,1.1,14.88,71.8
7,7,3,8,1.4,17.78,73.2
7,7,3,9,1.3,20.85,74.6
7,7,3,10,1.2,22.36,71.5
7,7,3,11,1.2,23.79,68.4
7,7,3,12,1.2,24.28,65.5
